task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,llm_calls,tool_calls,file_read_events,write_events,write_applied_events,write_refused_events,search_events,coord_events,run_tests_events,notification_delivered_events,agent_turns,mean_agent_turns,tokens_per_agent_turn,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log,run_id,provider,run_dir
t09_overhead,overhead_masks_benefit,True,notify,strategy,,2,0,gpt-5-mini,True,2,2,12.01,14306,683,14989,0.004942,0,0.0,0,0,0,0,0.0,7,17,17,7,4,4,0,0,0,2,0,17,8.5,881.7058823529412,1.0,,False,2,0,0,t09_overhead__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t09_overhead,overhead_masks_benefit,True,notify,strategy,,2,1,gpt-5-mini,True,2,2,13.2,14238,766,15004,0.005091,0,0.0,0,0,0,0,0.0,7,17,17,7,4,4,0,0,0,2,0,17,8.5,882.5882352941177,1.0,,False,2,0,0,t09_overhead__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t09_overhead,overhead_masks_benefit,True,notify,strategy,,2,2,gpt-5-mini,True,2,2,13.86,14238,714,14952,0.004987,0,0.0,0,0,0,0,0.0,7,17,17,7,4,4,0,0,0,2,0,17,8.5,879.5294117647059,1.0,,False,2,0,0,t09_overhead__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t09_overhead,overhead_masks_benefit,True,notify,strategy,,2,3,gpt-5-mini,True,2,2,18.58,17832,894,18726,0.006246,0,0.0,0,0,2,2,0.0,10,20,20,10,4,4,0,1,2,2,2,20,10.0,936.3,1.0,,False,2,0,0,t09_overhead__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t09_overhead,overhead_masks_benefit,True,notify,strategy,,2,4,gpt-5-mini,True,2,2,15.42,15372,864,16236,0.005571,0,0.0,0,0,0,0,0.0,8,18,18,8,4,4,0,0,0,2,0,18,9.0,902.0,1.0,,False,2,0,0,t09_overhead__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,strategy,,2,0,gpt-5-mini,True,3,3,36.87,32199,3743,35942,0.015536,0,0.0,0,0,0,0,0.008,13,26,26,13,3,3,0,1,0,2,0,26,13.0,1382.3846153846155,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,strategy,,2,1,gpt-5-mini,True,3,3,45.24,34906,3857,38763,0.016441,0,0.0,0,0,0,0,0.004,16,28,28,16,3,3,0,1,1,2,0,28,14.0,1384.392857142857,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,strategy,,2,2,gpt-5-mini,True,3,3,32.49,33750,2917,36667,0.014271,0,0.0,0,0,0,0,0.007,14,27,27,14,3,3,0,1,2,2,0,27,13.5,1358.037037037037,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,strategy,,2,3,gpt-5-mini,True,3,3,36.62,36575,3030,39605,0.015204,0,0.0,0,0,0,0,0.008,16,29,29,16,3,3,0,1,2,2,0,29,14.5,1365.6896551724137,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,strategy,,2,4,gpt-5-mini,True,3,3,36.0,26563,2878,29441,0.012397,0,0.0,0,0,0,0,0.006,10,22,22,10,3,3,0,1,1,2,0,22,11.0,1338.2272727272727,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,strategy,,2,0,gpt-5-mini,True,3,3,55.56,41454,3546,45000,0.017455,0,0.0,0,0,0,0,0.005,18,32,32,18,3,3,0,1,2,3,0,32,16.0,1406.25,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,strategy,,2,1,gpt-5-mini,True,3,3,35.65,28078,2290,30368,0.0116,0,0.0,0,0,0,0,0.005,11,23,23,11,3,3,0,1,1,2,0,23,11.5,1320.3478260869565,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,strategy,,2,2,gpt-5-mini,True,3,3,36.28,33469,2662,36131,0.013691,0,0.0,0,0,0,0,0.012,15,27,27,15,3,3,0,1,1,2,0,27,13.5,1338.1851851851852,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,strategy,,2,3,gpt-5-mini,True,3,3,30.7,30058,2598,32656,0.01271,0,0.0,0,0,0,0,0.004,11,24,24,11,3,3,0,1,1,2,0,24,12.0,1360.6666666666667,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,strategy,,2,4,gpt-5-mini,True,3,3,33.86,39447,2942,42389,0.015746,0,0.0,0,0,0,0,0.01,16,30,30,16,3,3,0,1,2,2,0,30,15.0,1412.9666666666667,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,strategy,,2,0,gpt-5-mini,True,3,3,123.57,41800,3200,45000,0.01685,0,0.0,9,0,0,0,0.005,17,31,31,17,3,3,0,2,9,2,0,31,15.5,1451.6129032258063,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,strategy,,2,1,gpt-5-mini,True,3,3,78.96,37454,4407,41861,0.018177,0,0.0,1,0,0,0,0.0,13,27,27,13,3,3,0,2,1,2,0,27,13.5,1550.4074074074074,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,strategy,,2,2,gpt-5-mini,True,3,3,57.52,40302,2632,42934,0.01534,0,0.0,1,0,0,0,0.0,12,27,27,12,3,3,0,3,1,2,0,27,13.5,1590.148148148148,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,strategy,,2,3,gpt-5-mini,True,3,3,44.4,31149,2487,33636,0.012761,0,0.0,1,0,0,0,0.0,10,23,23,10,3,3,0,2,1,2,0,23,11.5,1462.4347826086957,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,strategy,,2,4,gpt-5-mini,True,3,3,198.52,45204,3143,48347,0.017587,0,0.0,20,0,0,0,0.0,19,34,34,19,3,3,0,1,20,2,0,34,17.0,1421.9705882352941,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,strategy,,2,0,gpt-5-mini,True,3,3,40.12,28517,2677,31194,0.012483,0,0.0,0,0,0,0,0.0,11,23,23,11,3,3,0,1,0,2,0,23,11.5,1356.2608695652175,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,strategy,,2,1,gpt-5-mini,True,3,3,43.71,31531,3340,34871,0.014563,0,0.0,0,0,0,0,0.0,11,25,25,11,3,3,0,2,0,2,0,25,12.5,1394.84,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,strategy,,2,2,gpt-5-mini,True,3,3,33.79,35168,2919,38087,0.01463,0,0.0,0,0,0,0,0.0,16,28,28,16,3,3,0,1,0,2,0,28,14.0,1360.25,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,strategy,,2,3,gpt-5-mini,True,3,3,49.97,32280,3417,35697,0.014904,0,0.0,0,0,0,0,0.0,12,25,25,12,3,3,0,1,0,2,0,25,12.5,1427.88,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,strategy,,2,4,gpt-5-mini,True,3,3,44.66,33149,2970,36119,0.014227,0,0.0,0,0,0,0,0.0,11,26,26,11,3,3,0,1,0,3,0,26,13.0,1389.1923076923076,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,naive,strategy,,2,0,gpt-5-mini,True,3,3,40.03,34741,3312,38053,0.015309,0,0.0,0,0,0,0,0.0,16,28,28,16,3,3,0,1,0,2,0,28,14.0,1359.0357142857142,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,naive,strategy,,2,1,gpt-5-mini,True,3,3,32.77,29623,2200,31823,0.011806,0,0.0,0,0,0,0,0.0,12,24,24,12,3,3,0,1,0,2,0,24,12.0,1325.9583333333333,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,naive,strategy,,2,2,gpt-5-mini,True,3,3,39.23,30560,3714,34274,0.015068,0,0.0,0,0,0,0,0.0,13,25,25,13,3,3,0,1,0,2,0,25,12.5,1370.96,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,naive,strategy,,2,3,gpt-5-mini,True,3,3,64.96,80337,4493,84830,0.02907,0,0.0,0,0,0,0,0.0,23,46,46,23,4,4,0,4,0,2,0,46,23.0,1844.1304347826087,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,naive,strategy,,2,4,gpt-5-mini,True,3,3,32.74,32710,2547,35257,0.013272,0,0.0,0,0,0,0,0.0,11,26,26,11,3,3,0,2,0,2,0,26,13.0,1356.0384615384614,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,notify,strategy,,2,0,gpt-5-mini,True,3,3,36.67,40262,2874,43136,0.015814,0,0.0,0,0,2,0,0.0,18,31,31,18,3,3,0,2,2,2,1,31,15.5,1391.483870967742,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,notify,strategy,,2,1,gpt-5-mini,True,3,3,53.61,40749,4208,44957,0.018603,0,0.0,0,0,1,0,0.0,17,30,30,17,3,3,0,1,1,2,1,30,15.0,1498.5666666666666,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,notify,strategy,,2,2,gpt-5-mini,True,3,3,44.37,35882,3841,39723,0.016653,0,0.0,0,0,1,0,0.0,13,26,26,13,3,3,0,1,1,2,1,26,13.0,1527.8076923076924,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,notify,strategy,,2,3,gpt-5-mini,True,3,3,49.66,44040,4310,48350,0.01963,0,0.0,0,0,1,0,0.0,18,32,32,18,3,3,0,2,1,2,1,32,16.0,1510.9375,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t10_phantom_tool,phantom_tool_registry_drift,False,notify,strategy,,2,4,gpt-5-mini,True,3,3,37.72,38261,3694,41955,0.016953,0,0.0,0,0,1,0,0.0,17,29,29,17,3,3,0,1,1,2,1,29,14.5,1446.7241379310344,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_dep,strategy,,2,0,gpt-5-mini,True,3,3,55.53,21739,5690,27429,0.016815,0,0.0,0,0,0,0,0.002,8,20,20,8,2,2,0,0,1,2,0,20,10.0,1371.45,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_dep,strategy,,2,1,gpt-5-mini,False,2,3,48.51,20216,4706,24922,0.014466,0,0.0,0,0,0,0,0.005,7,19,19,7,2,2,0,1,1,2,0,19,9.5,1311.6842105263158,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_dep,strategy,,2,2,gpt-5-mini,False,2,3,57.14,26137,5836,31973,0.018206,0,0.0,0,0,0,0,0.028,9,23,23,9,2,2,0,2,1,2,0,23,11.5,1390.1304347826087,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_dep,strategy,,2,3,gpt-5-mini,True,3,3,63.38,29266,6739,36005,0.020795,0,0.0,0,0,0,0,0.048,10,24,24,10,3,3,0,1,1,3,0,24,12.0,1500.2083333333333,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_dep,strategy,,2,4,gpt-5-mini,False,2,3,48.0,19990,5469,25459,0.015935,0,0.0,0,0,0,0,0.003,7,19,19,7,2,2,0,1,1,2,0,19,9.5,1339.9473684210527,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_scope,strategy,,2,0,gpt-5-mini,True,3,3,39.89,26017,4350,30367,0.015204,0,0.0,0,0,0,0,0.003,9,23,23,9,2,2,0,1,1,2,0,23,11.5,1320.304347826087,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_scope,strategy,,2,1,gpt-5-mini,False,2,3,38.93,20430,4144,24574,0.013395,0,0.0,0,0,0,0,0.004,8,19,19,8,2,2,0,0,1,2,0,19,9.5,1293.3684210526317,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_scope,strategy,,2,2,gpt-5-mini,True,3,3,50.81,22750,5454,28204,0.016595,0,0.0,0,0,0,0,0.004,8,21,21,8,2,2,0,1,1,2,0,21,10.5,1343.047619047619,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_scope,strategy,,2,3,gpt-5-mini,False,2,3,57.29,35647,5329,40976,0.01957,0,0.0,0,0,0,0,0.005,9,27,27,9,3,3,0,2,1,3,0,27,13.5,1517.6296296296296,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,ast_scope,strategy,,2,4,gpt-5-mini,False,2,3,52.07,20148,5151,25299,0.015339,0,0.0,0,0,0,0,0.003,7,19,19,7,2,2,0,2,1,2,0,19,9.5,1331.5263157894738,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,file_lock,strategy,,2,0,gpt-5-mini,True,3,3,70.8,41161,5007,46168,0.020304,0,0.0,1,0,0,0,0.0,15,31,31,15,2,2,0,2,1,2,0,31,15.5,1489.2903225806451,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,file_lock,strategy,,2,1,gpt-5-mini,True,3,3,82.68,43691,5982,49673,0.022887,0,0.0,1,0,0,0,0.0,15,31,31,15,3,3,0,2,1,2,0,31,15.5,1602.3548387096773,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,file_lock,strategy,,2,2,gpt-5-mini,True,3,3,55.76,26198,4554,30752,0.015658,0,0.0,1,0,0,0,0.0,7,23,23,7,2,2,0,3,1,2,0,23,11.5,1337.0434782608695,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,file_lock,strategy,,2,3,gpt-5-mini,True,3,3,39.19,20197,3276,23473,0.011601,0,0.0,1,0,0,0,0.0,7,19,19,7,2,2,0,0,1,2,0,19,9.5,1235.421052631579,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,file_lock,strategy,,2,4,gpt-5-mini,True,3,3,47.51,26411,3024,29435,0.012651,0,0.0,1,0,0,0,0.0,9,23,23,9,2,2,0,1,1,2,0,23,11.5,1279.7826086956522,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,git_hash,strategy,,2,0,gpt-5-mini,True,3,3,81.91,32882,8630,41512,0.02548,0,0.0,0,0,0,0,0.0,14,26,26,14,2,2,0,0,0,2,0,26,13.0,1596.6153846153845,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,git_hash,strategy,,2,1,gpt-5-mini,True,3,3,50.31,26851,4791,31642,0.016295,0,0.0,0,0,0,0,0.0,9,23,23,9,2,2,0,1,0,2,0,23,11.5,1375.7391304347825,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,git_hash,strategy,,2,2,gpt-5-mini,False,2,3,94.43,29543,10769,40312,0.028924,0,0.0,0,0,0,0,0.0,11,25,25,11,2,2,0,0,0,2,0,25,12.5,1612.48,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,git_hash,strategy,,2,3,gpt-5-mini,True,3,3,105.08,45242,11030,56272,0.03337,0,0.0,0,0,0,0,0.0,14,32,32,14,2,2,0,5,0,2,0,32,16.0,1758.5,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,git_hash,strategy,,2,4,gpt-5-mini,False,2,3,55.26,18666,6436,25102,0.017538,0,0.0,0,0,0,0,0.0,6,18,18,6,2,2,0,1,0,2,0,18,9.0,1394.5555555555557,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,naive,strategy,,2,0,gpt-5-mini,True,3,3,46.59,21979,5116,27095,0.015727,0,0.0,0,0,0,0,0.0,8,20,20,8,2,2,0,0,0,2,0,20,10.0,1354.75,1.0,,False,2,0,0,t11_irreversible__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,naive,strategy,,2,1,gpt-5-mini,True,3,3,76.2,30460,8649,39109,0.024913,0,0.0,0,0,0,0,0.0,10,24,24,10,3,3,0,0,0,3,0,24,12.0,1629.5416666666667,1.0,,False,2,0,0,t11_irreversible__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,naive,strategy,,2,2,gpt-5-mini,False,2,3,37.73,20257,4096,24353,0.013256,0,0.0,0,0,0,0,0.0,6,19,19,6,2,2,0,1,0,2,0,19,9.5,1281.7368421052631,1.0,,False,2,0,0,t11_irreversible__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,naive,strategy,,2,3,gpt-5-mini,True,3,3,56.03,24619,6224,30843,0.018603,0,0.0,0,0,0,0,0.0,8,22,22,8,2,2,0,1,0,3,0,22,11.0,1401.9545454545455,1.0,,False,2,0,0,t11_irreversible__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,naive,strategy,,2,4,gpt-5-mini,False,2,3,52.11,23839,5557,29396,0.017074,0,0.0,0,0,0,0,0.0,8,21,21,8,2,2,0,1,0,2,0,21,10.5,1399.8095238095239,1.0,,False,2,0,0,t11_irreversible__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,notify,strategy,,2,0,gpt-5-mini,True,3,3,60.86,26965,6508,33473,0.019757,0,0.0,0,0,1,0,0.0,9,23,23,9,3,3,0,1,1,2,1,23,11.5,1455.3478260869565,1.0,,False,2,0,0,t11_irreversible__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,notify,strategy,,2,1,gpt-5-mini,False,2,3,59.72,34672,6438,41110,0.021544,0,0.0,0,0,1,0,0.0,11,27,27,11,2,2,0,2,1,2,1,27,13.5,1522.5925925925926,1.0,,False,2,0,0,t11_irreversible__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,notify,strategy,,2,2,gpt-5-mini,True,3,3,40.69,23667,3896,27563,0.013709,0,0.0,0,0,1,0,0.0,9,21,21,9,2,2,0,0,1,2,1,21,10.5,1312.5238095238096,1.0,,False,2,0,0,t11_irreversible__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,notify,strategy,,2,3,gpt-5-mini,True,3,3,34.07,25116,3979,29095,0.014237,0,0.0,0,0,1,0,0.0,9,22,22,9,2,2,0,0,1,2,1,22,11.0,1322.5,1.0,,False,2,0,0,t11_irreversible__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t11_irreversible,irreversible_effect_reordering,False,notify,strategy,,2,4,gpt-5-mini,True,3,3,40.49,22036,4753,26789,0.015015,0,0.0,0,0,1,0,0.0,8,20,20,8,2,2,0,0,1,2,1,20,10.0,1339.45,1.0,,False,2,0,0,t11_irreversible__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_dep,strategy,,2,0,gpt-5-mini,True,2,2,54.49,28974,3187,32161,0.013617,0,0.0,1,0,0,0,5.965,5,30,30,5,5,5,0,12,1,3,0,30,15.0,1072.0333333333333,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_dep,strategy,,2,1,gpt-5-mini,True,2,2,25.81,15288,1731,17019,0.007284,0,0.0,1,0,0,0,5.5,2,19,19,2,4,4,0,7,1,2,0,19,9.5,895.7368421052631,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_dep,strategy,,2,2,gpt-5-mini,True,2,2,26.65,15832,1596,17428,0.00715,0,0.0,0,0,0,0,0.007,2,19,19,2,4,4,0,6,0,2,0,19,9.5,917.2631578947369,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_dep,strategy,,2,3,gpt-5-mini,True,2,2,82.52,36139,6071,42210,0.021177,1448,0.034304667140488035,2,0,0,0,51.683,3,33,33,3,7,6,1,12,2,4,0,33,16.5,1279.090909090909,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_dep,strategy,,2,4,gpt-5-mini,True,2,2,48.86,27707,2881,30588,0.012689,0,0.0,1,0,0,0,5.119,5,29,29,5,5,5,0,10,1,3,0,29,14.5,1054.7586206896551,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_scope,strategy,,2,0,gpt-5-mini,True,2,2,79.25,55646,6625,62271,0.027162,1341,0.021534903887845066,1,0,0,0,30.583,6,46,46,6,10,9,1,18,2,4,0,46,23.0,1353.7173913043478,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_scope,strategy,,2,1,gpt-5-mini,True,2,2,29.7,19844,1701,21545,0.008363,0,0.0,1,0,0,0,10.093,4,23,23,4,4,4,0,9,1,2,0,23,11.5,936.7391304347826,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_scope,strategy,,2,2,gpt-5-mini,True,2,2,647.02,18826,2486,21312,0.009678,0,0.0,0,0,0,0,0.676,3,20,20,3,5,5,0,5,0,3,0,20,10.0,1065.6,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_scope,strategy,,2,3,gpt-5-mini,True,2,2,48.28,31595,2869,34464,0.013637,0,0.0,1,0,0,0,0.49,3,30,30,3,6,6,0,13,1,4,0,30,15.0,1148.8,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,ast_scope,strategy,,2,4,gpt-5-mini,True,2,2,32.21,21771,1940,23711,0.009323,0,0.0,1,0,0,0,11.054,2,25,24,2,4,4,0,11,1,2,0,25,12.5,948.44,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,file_lock,strategy,,2,0,gpt-5-mini,True,2,2,58.63,25202,3404,28606,0.013109,0,0.0,1,0,0,0,5.826,3,26,26,3,5,5,0,9,1,3,0,26,13.0,1100.2307692307693,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t12_split_view,split_view_divergence,False,file_lock,strategy,,2,1,gpt-5-mini,True,2,2,38.82,19375,2702,22077,0.010248,0,0.0,1,0,0,0,1.246,0,23,23,0,4,4,0,11,1,3,0,23,11.5,959.8695652173913,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
