run_id,provider,run_dir,log,task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,agent,status,turns,llm_calls,tool_calls,file_reads,write_attempts,write_applied,write_refused,search_events,run_tests,notifications_delivered,prompt_tokens,completion_tokens,total_tokens
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,3,gpt-5-mini,agent-truncate,done,5,5,5,1,1,1,0,0,1,1,6908,1130,8038
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,4,gpt-5-mini,agent-slugify,done,6,6,6,1,1,1,0,0,1,1,7555,834,8389
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,4,gpt-5-mini,agent-truncate,done,6,6,6,1,1,1,0,1,1,1,8141,1507,9648
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-timeout,done,7,7,7,2,1,1,0,0,1,1,7933,831,8764
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-retries,done,6,6,6,1,1,1,0,1,1,1,7429,1130,8559
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,1,1,1,7469,862,8331
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,5987,1461,7448
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,1,1,1,7757,923,8680
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-retries,done,6,6,6,1,1,1,0,1,1,1,7136,923,8059
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,1,1,1,7276,939,8215
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-retries,done,6,6,6,1,1,1,0,1,1,1,6983,1047,8030
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-timeout,done,8,8,8,3,1,1,0,0,1,1,10282,1197,11479
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__adaptive_lease-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-retries,done,7,7,7,2,1,1,0,1,1,1,8271,1133,9404
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-timeout,done,13,14,13,4,3,3,0,2,3,1,22760,3001,25761
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-retries,done,8,9,8,3,2,2,0,1,1,1,12765,2653,15418
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-timeout,done,5,5,5,1,2,2,0,0,1,1,6297,1305,7602
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-retries,done,6,7,6,2,1,1,0,0,1,0,6612,2593,9205
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-timeout,done,6,7,6,2,2,2,0,0,1,1,8845,1794,10639
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-retries,done,6,7,6,2,2,2,0,0,1,1,9721,3544,13265
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-timeout,done,12,13,12,4,3,3,0,0,3,1,21082,2692,23774
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-retries,done,9,10,9,4,2,2,0,0,1,1,13668,3272,16940
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-timeout,done,7,8,7,2,2,2,0,0,1,1,9108,2384,11492
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_broker-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-retries,done,6,7,6,2,2,2,0,0,1,1,9461,2793,12254
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-timeout,done,8,8,8,2,2,2,0,0,1,2,13825,1938,15763
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r0.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-retries,done,8,8,8,1,1,1,0,2,1,2,11553,1554,13107
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-timeout,done,8,8,8,2,2,1,1,0,1,2,13381,2229,15610
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r1.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-retries,done,8,8,8,2,2,2,0,0,1,2,13786,2834,16620
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-timeout,done,7,7,7,2,1,1,0,0,1,2,10435,1325,11760
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r2.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-retries,done,8,8,8,2,2,2,0,0,1,2,13926,2297,16223
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,0,1,2,8841,1663,10504
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r3.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-retries,done,7,7,7,2,1,1,0,0,1,2,11816,2783,14599
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-timeout,done,8,8,8,2,1,1,0,0,1,2,11061,1258,12319
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t03_fetch_clobber__peer_contract-n2-r4.jsonl,t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-retries,done,8,8,8,2,1,1,0,0,1,2,11694,3156,14850
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r0.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,0,gpt-5-mini,agent-datasource,done,12,12,12,3,3,3,0,3,1,1,17806,1706,19512
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r0.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,0,gpt-5-mini,agent-pipeline,done,23,23,23,17,2,2,0,0,1,4,48421,2021,50442
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r0.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,0,gpt-5-mini,agent-report,done,18,18,18,10,2,2,0,1,1,1,30447,994,31441
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r0.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,0,gpt-5-mini,agent-cli,done,16,16,16,11,1,1,0,0,1,4,23476,806,24282
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r1.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,1,gpt-5-mini,agent-datasource,done,12,12,12,3,3,3,0,3,1,1,17913,1468,19381
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r1.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,1,gpt-5-mini,agent-pipeline,done,19,19,19,11,3,3,0,0,2,4,35484,1668,37152
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r1.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,1,gpt-5-mini,agent-report,done,22,22,22,13,3,2,1,0,2,4,43393,3097,46490
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r1.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,1,gpt-5-mini,agent-cli,done,22,22,22,14,2,2,0,1,2,5,40719,2070,42789
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r2.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,2,gpt-5-mini,agent-datasource,done,14,14,14,5,3,3,0,3,1,1,21322,3015,24337
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r2.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,2,gpt-5-mini,agent-pipeline,done,23,23,23,16,3,3,0,0,1,4,48749,2029,50778
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r2.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,2,gpt-5-mini,agent-report,done,20,20,20,11,2,2,0,2,1,2,35395,1887,37282
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r2.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,2,gpt-5-mini,agent-cli,done,27,27,27,18,2,1,1,2,2,6,56557,5716,62273
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r3.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,3,gpt-5-mini,agent-datasource,done,12,12,12,4,3,3,0,2,1,1,17539,2452,19991
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r3.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,3,gpt-5-mini,agent-pipeline,done,19,19,19,10,3,3,0,1,2,4,35102,2552,37654
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r3.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,3,gpt-5-mini,agent-report,done,17,17,17,10,2,2,0,2,1,4,27330,1455,28785
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r3.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,3,gpt-5-mini,agent-cli,done,23,23,23,14,1,1,0,5,1,3,40202,824,41026
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r4.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,4,gpt-5-mini,agent-datasource,done,12,12,12,3,3,3,0,3,1,1,17280,2256,19536
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r4.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,4,gpt-5-mini,agent-pipeline,done,18,18,18,10,2,2,0,1,1,1,30426,873,31299
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r4.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,4,gpt-5-mini,agent-report,done,24,24,24,15,3,2,1,1,2,4,47514,2323,49837
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__adaptive_lease-n4-r4.jsonl,t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,4,gpt-5-mini,agent-cli,done,21,21,21,13,2,1,1,0,2,4,37859,2337,40196
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,0,gpt-5-mini,agent-datasource,done,40,43,40,18,7,6,1,11,2,1,116852,13137,129989
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,0,gpt-5-mini,agent-pipeline,done,32,35,32,16,6,3,3,4,3,1,85900,9889,95789
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,0,gpt-5-mini,agent-report,done,30,33,30,19,4,3,1,2,3,1,72994,8281,81275
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,0,gpt-5-mini,agent-cli,done,36,39,36,26,3,2,1,2,2,1,90481,5705,96186
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,1,gpt-5-mini,agent-datasource,done,25,27,24,12,3,2,1,5,2,1,53787,6957,60744
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,1,gpt-5-mini,agent-pipeline,done,17,19,17,9,4,4,0,0,2,1,30870,5595,36465
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,1,gpt-5-mini,agent-report,done,33,35,32,19,6,4,2,3,2,1,82651,9253,91904
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,1,gpt-5-mini,agent-cli,done,29,32,29,20,2,2,0,0,4,0,59719,5913,65632
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,2,gpt-5-mini,agent-datasource,done,22,23,22,11,3,3,0,4,2,1,43608,5003,48611
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,2,gpt-5-mini,agent-pipeline,done,24,25,24,15,3,3,0,2,2,1,47769,5770,53539
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,2,gpt-5-mini,agent-report,done,25,27,25,17,3,2,1,1,2,0,49365,4629,53994
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,2,gpt-5-mini,agent-cli,done,14,15,14,9,1,1,0,1,1,0,17678,952,18630
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,3,gpt-5-mini,agent-datasource,done,18,19,17,9,3,3,0,2,1,1,33378,5401,38779
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,3,gpt-5-mini,agent-pipeline,done,19,21,19,11,3,3,0,1,2,1,34403,6796,41199
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,3,gpt-5-mini,agent-report,done,25,27,25,16,4,3,1,0,3,0,51081,5255,56336
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,3,gpt-5-mini,agent-cli,done,15,17,15,10,1,1,0,0,1,0,20289,1551,21840
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,4,gpt-5-mini,agent-datasource,done,19,20,19,8,3,3,0,5,1,1,36235,6363,42598
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,4,gpt-5-mini,agent-pipeline,done,20,21,20,10,4,4,0,2,2,1,37061,4322,41383
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,4,gpt-5-mini,agent-report,done,16,18,16,11,2,2,0,0,1,0,22905,2123,25028
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_broker-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_broker,strategy,,4,4,gpt-5-mini,agent-cli,done,17,19,17,13,1,1,0,0,1,0,23450,1385,24835
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,0,gpt-5-mini,agent-datasource,done,26,26,26,7,6,2,4,5,2,3,64940,3633,68573
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,0,gpt-5-mini,agent-pipeline,done,28,28,28,14,3,3,0,3,2,6,73378,7056,80434
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,0,gpt-5-mini,agent-report,done,33,33,33,16,5,1,4,4,2,5,97533,2908,100441
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r0.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,0,gpt-5-mini,agent-cli,done,18,18,18,10,1,1,0,0,1,3,31568,1105,32673
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,1,gpt-5-mini,agent-datasource,done,23,23,23,7,5,2,3,4,1,2,54810,3486,58296
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,1,gpt-5-mini,agent-pipeline,done,28,28,28,12,4,2,2,1,1,6,72951,4598,77549
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,1,gpt-5-mini,agent-report,done,27,27,27,11,4,2,2,3,1,6,68152,2477,70629
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r1.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,1,gpt-5-mini,agent-cli,done,32,32,32,16,5,2,3,0,2,11,89932,3418,93350
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,2,gpt-5-mini,agent-datasource,max_turns,40,40,40,13,7,2,5,9,2,1,131454,6688,138142
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,2,gpt-5-mini,agent-pipeline,done,27,27,27,13,4,2,2,0,1,8,72456,5912,78368
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,2,gpt-5-mini,agent-report,done,34,34,34,17,6,2,4,0,1,10,102764,3795,106559
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r2.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,2,gpt-5-mini,agent-cli,done,33,33,33,17,5,1,4,3,1,10,90858,3583,94441
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,3,gpt-5-mini,agent-datasource,done,35,35,35,10,10,1,9,4,2,4,133282,12614,145896
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,3,gpt-5-mini,agent-pipeline,max_turns,40,40,40,21,9,3,6,1,1,12,168033,12895,180928
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,3,gpt-5-mini,agent-report,max_turns,40,40,40,16,8,1,7,1,2,10,148792,10449,159241
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r3.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,3,gpt-5-mini,agent-cli,max_turns,40,40,40,22,7,4,3,2,4,13,158069,20514,178583
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,4,gpt-5-mini,agent-datasource,done,29,29,29,8,7,3,4,5,3,5,87246,8108,95354
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,4,gpt-5-mini,agent-pipeline,max_turns,40,40,40,20,6,2,4,1,2,9,149507,5918,155425
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,4,gpt-5-mini,agent-report,max_turns,40,40,40,17,6,2,4,3,2,10,135229,5646,140875
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t04_cascade__peer_contract-n4-r4.jsonl,t04_cascade,causal_cascade,False,peer_contract,strategy,,4,4,gpt-5-mini,agent-cli,done,26,26,26,14,2,1,1,2,1,6,57258,2073,59331
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-models,done,19,19,19,9,3,2,1,2,2,1,32772,6116,38888
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-services,done,26,26,26,11,3,3,0,8,2,1,47553,5423,52976
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-models,done,11,11,11,3,2,2,0,3,1,1,14400,794,15194
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-services,done,19,19,19,11,3,3,0,1,2,1,32683,3438,36121
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-models,done,10,10,10,3,2,2,0,1,1,1,12532,856,13388
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-services,done,27,27,27,12,4,4,0,5,3,1,56467,5618,62085
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-models,done,20,20,20,5,4,3,1,6,2,1,34858,5252,40110
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-services,done,19,19,19,10,3,3,0,2,2,1,32415,1669,34084
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-models,done,19,19,19,10,3,3,0,1,2,1,32574,4221,36795
